event_id,source_video,frame_range,peak_frame,split_topology,track_id,parent_id,confidence,tracker_confidence,classification_source,centroid_x,centroid_y,claude_notes,bleach_risk,acd_division_type,misaligned_chromosomes,lagging_chromosome,anaphase_bridge,micronucleus
65,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,71-81,81,normal_split,526,483,0.0,0.1000,claude,797.4690265486726,1549.1592920353983,"The central object remains as a single, relatively static small blob across all frames with minimal morphological change. There is no evidence of rounding, elongation along a cleavage plane, or separation into two distinct daughter cells. This appears to be a shape-change flickering artifact or a tracking ID anomaly rather than a genuine cell division event.",0.141,,,,,
66,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,72-82,82,normal_split,534,348,0.0,0.1000,claude,1391.68458781362,1156.2320788530467,"The central cell exhibits subtle shape changes and slight positional drift across frames, but never clearly separates into two distinct, persistent daughter cells with independent motion or identity. The appearance of potential 'two-ness' is consistent with z-plane focus drift or flickering rather than a genuine cytokinetic division event.",0.143,,,,,
67,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,72-82,82,normal_split,535,348,0.0,0.1000,claude,1391.68458781362,1156.2320788530467,"The central cell exhibits subtle shape changes and slight positional drift across frames, but never clearly separates into two distinct, persistent daughter cells with independent motion or identity. The appearance of potential 'two-ness' is consistent with z-plane focus drift or flickering rather than a genuine cytokinetic division event.",0.143,,,,,
68,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,72-82,82,normal_split,532,462,0.0,0.1000,claude,1375.7860187553283,1114.1014492753623,"The central cell appears as two touching lobes across all frames with minimal change in morphology or separation. This is consistent with shape-change flickering or z-plane focus drift rather than a genuine cytokinetic division, as the two lobes maintain close contact and do not develop into distinct, persistent daughter cells with increasing separation.",0.143,,,,,
69,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,72-82,82,normal_split,533,462,0.0,0.1000,claude,1375.7860187553283,1114.1014492753623,"The central cell appears as two touching lobes across all frames with minimal change in morphology or separation. This is consistent with shape-change flickering or z-plane focus drift rather than a genuine cytokinetic division, as the two lobes maintain close contact and do not develop into distinct, persistent daughter cells with increasing separation.",0.143,,,,,
70,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,74-84,84,normal_split,543,537,0.0,0.1000,claude,1574.0707395498391,1987.5546623794212,"The object in the center undergoes morphological changes consistent with z-plane focus drift or shape-change flickering rather than true cytokinesis. The structure appears fragmented and irregular across frames, with varying intensity and morphology that suggests imaging artifacts (focus blur or plane shift) rather than organized mitotic progression. No clear daughter cells with persistent, distinct morphologies are observed.",0.146,,,,,
71,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,74-84,84,normal_split,544,537,0.0,0.1000,claude,1574.0707395498391,1987.5546623794212,"The object in the center undergoes morphological changes consistent with z-plane focus drift or shape-change flickering rather than true cytokinesis. The structure appears fragmented and irregular across frames, with varying intensity and morphology that suggests imaging artifacts (focus blur or plane shift) rather than organized mitotic progression. No clear daughter cells with persistent, distinct morphologies are observed.",0.146,,,,,
72,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,75-85,85,normal_split,548,516,0.0,0.1000,claude,598.046431046431,1794.5994455994455,"No cell division event is visible across the sequence. All cells maintain consistent positions and morphologies throughout the 6 frames, with no evidence of rounding, elongation, cleavage plane formation, or separation into daughter cells. The stable configuration suggests this is a false positive detection, possibly from transient tracking noise or mask segmentation artifact rather than an actual mitotic event.",0.148,,,,,
73,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,75-85,85,normal_split,549,516,0.0,0.1000,claude,598.046431046431,1794.5994455994455,"No cell division event is visible across the sequence. All cells maintain consistent positions and morphologies throughout the 6 frames, with no evidence of rounding, elongation, cleavage plane formation, or separation into daughter cells. The stable configuration suggests this is a false positive detection, possibly from transient tracking noise or mask segmentation artifact rather than an actual mitotic event.",0.148,,,,,
74,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,81-91,91,normal_split,565,561,0.0,0.1000,claude,764.95885509839,1313.6565295169946,"The central cell exhibits fragmentation into multiple small, disconnected bright spots rather than forming two distinct, persistent daughter cells with clear membranes. This pattern is consistent with z-plane focus drift or image artifact causing a single cell to appear as multiple separated blobs, rather than a genuine cytokinetic division with two coherent daughter cells.",0.158,,,,,
75,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,81-91,91,normal_split,566,561,0.0,0.1000,claude,764.95885509839,1313.6565295169946,"The central cell exhibits fragmentation into multiple small, disconnected bright spots rather than forming two distinct, persistent daughter cells with clear membranes. This pattern is consistent with z-plane focus drift or image artifact causing a single cell to appear as multiple separated blobs, rather than a genuine cytokinetic division with two coherent daughter cells.",0.158,,,,,
76,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,84-94,94,normal_split,576,562,0.0,1.0000,claude,726.8942505133471,1330.9086242299795,"The central region shows what appears to be z-plane focus drift or flickering rather than a true cell division. The structure in the center transitions between appearing as a single elongated form and two nearby small blobs, but lacks the characteristic morphology of cytokinesis: no clear rounding/elongation cycle, no persistent separation of two distinct daughter cells with normal morphology, and the fragments remain very small and dim throughout. This is consistent with transient blurring or focus drift artifact rather than genuine mitosis.",0.163,,,,,
77,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,84-94,94,normal_split,577,562,0.0,1.0000,claude,726.8942505133471,1330.9086242299795,"The central region shows what appears to be z-plane focus drift or flickering rather than a true cell division. The structure in the center transitions between appearing as a single elongated form and two nearby small blobs, but lacks the characteristic morphology of cytokinesis: no clear rounding/elongation cycle, no persistent separation of two distinct daughter cells with normal morphology, and the fragments remain very small and dim throughout. This is consistent with transient blurring or focus drift artifact rather than genuine mitosis.",0.163,,,,,
78,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,88-98,98,normal_split,587,2,0.0,1.0000,claude,1370.5385656292287,54.723951285520975,"The candidate region in the upper-center area shows fragmentation and appearance of small, elongated structures that persist across multiple frames. However, these fragments do not consolidate into two distinct, round daughter cells with persistent morphology; instead, they remain small and irregular, consistent with z-plane focus drift or image artifacts rather than a genuine mitotic division.",0.170,,,,,
79,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,88-98,98,normal_split,588,2,0.0,1.0000,claude,1370.5385656292287,54.723951285520975,"The candidate region in the upper-center area shows fragmentation and appearance of small, elongated structures that persist across multiple frames. However, these fragments do not consolidate into two distinct, round daughter cells with persistent morphology; instead, they remain small and irregular, consistent with z-plane focus drift or image artifacts rather than a genuine mitotic division.",0.170,,,,,
80,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,88-98,98,normal_split,589,515,0.0,0.1000,claude,1478.3254156769597,320.50989707046716,"The elongated cell visible in the center of the frames maintains a consistent elongated morphology across all time points with no evidence of cytokinesis or formation of distinct daughter cells. This appears to be a single cell undergoing shape-change flickering or z-plane focus artifacts that create a transiently stretched appearance, rather than a genuine mitotic division event.",0.170,,,,,
81,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,88-98,98,normal_split,590,515,0.0,0.1000,claude,1478.3254156769597,320.50989707046716,"The elongated cell visible in the center of the frames maintains a consistent elongated morphology across all time points with no evidence of cytokinesis or formation of distinct daughter cells. This appears to be a single cell undergoing shape-change flickering or z-plane focus artifacts that create a transiently stretched appearance, rather than a genuine mitotic division event.",0.170,,,,,
